id,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_scree-1i-1g_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,violent_recid,is_violent_recid,vr_charge_degree,type_of_assessment,v_type_of_assessment,start,end,event,two_year_recid,score_text
10037,Male,48,Greater_than_45,African-American,0,0,0,7,-1,1,M,1,(M1),-1,N,0,N,Risk of Recidivism,Risk of Violence,3,230,1,1,Low
10039,Male,63,Greater_than_45,African-American,0,0,0,22,272,150,M,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,0,272,1,1,High
10040,Female,56,Greater_than_45,African-American,0,0,0,2,-1,1,M,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,53,1,1,Low
10042,Male,25,25-45,African-American,0,0,0,6,0,0,F,1,(F2),0,N,1,(F2),Risk of Recidivism,Risk of Violence,0,22,0,1,High
10043,Female,49,Greater_than_45,Caucasian,0,0,0,0,0,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1105,0,0,Low
10044,Male,34,25-45,Caucasian,0,0,0,0,-1,1,M,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,29,648,1,1,Low
10045,Male,21,Less_than_25,African-American,0,0,0,0,-1,1,M,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,557,1,1,High
10046,Male,23,Less_than_25,Caucasian,0,0,0,0,-3,3,F,1,(F2),0,N,0,N,Risk of Recidivism,Risk of Violence,0,178,1,1,High
10047,Male,57,Greater_than_45,Caucasian,0,0,0,0,-2,2,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1127,0,0,Low
10048,Male,29,25-45,Caucasian,0,1,0,8,-91,91,F,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,13,1,1,High
10050,Female,34,25-45,Other,0,0,0,0,212,1,F,1,(F2),161,N,1,(F2),Risk of Recidivism,Risk of Violence,0,212,0,0,Low
10051,Male,25,25-45,Caucasian,0,0,0,5,-1,1,F,1,(M1),1,N,1,(F3),Risk of Recidivism,Risk of Violence,34,179,1,1,High
10052,Female,42,25-45,African-American,0,0,0,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,735,0,0,High
10054,Male,51,Greater_than_45,African-American,0,0,0,1,0,0,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1067,0,0,High
10055,Male,26,25-45,African-American,0,0,0,7,-1,868,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,813,0,0,High
10056,Male,31,25-45,Other,0,1,0,5,0,0,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,1066,0,0,Low
10057,Male,34,25-45,African-American,0,1,0,9,-1,1389,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1137,0,0,High
10058,Male,53,Greater_than_45,African-American,0,0,0,13,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,1133,0,0,High
10059,Female,43,25-45,African-American,0,0,0,6,0,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1168,0,0,High
10061,Male,34,25-45,African-American,0,0,0,0,-3,3,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,746,0,0,Low
10062,Female,27,25-45,Caucasian,0,0,0,2,0,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,198,1,1,High
10064,Male,51,Greater_than_45,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,5,820,0,0,Low
10065,Male,26,25-45,Caucasian,0,0,0,1,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,914,0,0,Low
10066,Male,47,Greater_than_45,African-American,0,0,0,5,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,810,0,0,High
10068,Male,22,Less_than_25,Caucasian,0,0,1,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1099,0,0,Low
10069,Female,36,25-45,Caucasian,0,0,0,0,0,0,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,1134,0,0,Low
10071,Female,36,25-45,Hispanic,0,0,0,1,0,0,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,821,0,0,Low
10072,Male,41,25-45,Caucasian,0,0,0,4,-3,3,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,140,1,1,Low
10073,Male,37,25-45,African-American,0,0,0,2,-1,514,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,806,0,0,Low
10076,Male,21,Less_than_25,African-American,0,0,0,2,-34,34,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,967,0,0,Low
10077,Male,25,25-45,African-American,0,3,1,6,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1129,0,0,High
10078,Male,27,25-45,Hispanic,0,0,0,1,284,1088,F,1,(M1),0,N,1,(M1),Risk of Recidivism,Risk of Violence,0,284,1,1,Low
10079,Female,31,25-45,Hispanic,0,0,0,2,-1,1,F,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,0,337,0,1,Low
10081,Male,24,Less_than_25,African-American,0,0,1,7,-97,97,M,1,(M1),1,N,0,N,Risk of Recidivism,Risk of Violence,0,150,1,1,High
10083,Male,33,25-45,Caucasian,0,0,0,0,-2,2,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,739,0,0,Low
10084,Male,46,Greater_than_45,Caucasian,0,0,0,5,-1,65,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1176,0,0,High
10086,Female,44,25-45,Caucasian,0,0,0,3,0,1,F,1,(F3),1,N,0,N,Risk of Recidivism,Risk of Violence,11,446,1,1,Low
10087,Male,46,Greater_than_45,Caucasian,0,0,0,0,-1,1,F,1,(M1),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,726,1,1,Low
10088,Female,28,25-45,African-American,0,0,0,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1135,0,0,Low
10091,Male,28,25-45,African-American,1,0,0,5,-1,1,F,1,(F3),-1,N,1,(F3),Risk of Recidivism,Risk of Violence,0,27,1,1,High
10092,Male,66,Greater_than_45,African-American,0,0,0,5,-1,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,318,1,1,Low
10094,Male,20,Less_than_25,Caucasian,0,0,0,0,0,0,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,825,0,0,Low
10095,Male,27,25-45,African-American,0,0,0,2,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,769,0,0,Low
10096,Female,24,Less_than_25,Other,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,750,0,0,Low
10097,Male,25,25-45,African-American,0,0,0,3,-1,1,F,1,(F2),0,N,0,N,Risk of Recidivism,Risk of Violence,5,263,1,1,Low
10105,Male,31,25-45,Caucasian,0,0,0,8,-31,31,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1121,0,0,High
10107,Female,39,25-45,African-American,0,0,0,1,7,121,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,7,0,0,High
10110,Female,41,25-45,African-American,0,0,0,7,0,0,F,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,1,20,1,1,Low
10111,Male,26,25-45,African-American,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1122,0,0,Low
10112,Male,25,25-45,African-American,0,0,0,2,-27,27,M,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,520,1,1,High
10115,Male,35,25-45,African-American,0,0,0,5,-1,1472,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,975,0,0,Low
10118,Male,55,Greater_than_45,Hispanic,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,736,0,0,Low
10119,Male,22,Less_than_25,African-American,0,0,0,2,0,1,F,1,(M2),0,N,0,N,Risk of Recidivism,Risk of Violence,6,30,0,1,High
10120,Female,29,25-45,Other,0,0,0,2,0,1,M,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,26,1,1,Low
10121,Male,25,25-45,African-American,0,0,0,7,0,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,8,0,1,High
10123,Male,50,Greater_than_45,Caucasian,0,0,0,18,171,577,M,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,0,171,0,1,High
10124,Female,27,25-45,Caucasian,0,0,0,2,-1,430,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,843,0,0,Low
10125,Male,50,Greater_than_45,Hispanic,0,0,0,5,-1,1,F,1,(M1),0,N,1,(M1),Risk of Recidivism,Risk of Violence,3,126,1,1,Low
10126,Female,20,Less_than_25,Caucasian,0,0,0,0,-1,1,M,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,293,1,1,High
10127,Male,56,Greater_than_45,Caucasian,0,0,0,5,-1,1,M,1,(M1),-1,N,1,(F3),Risk of Recidivism,Risk of Violence,0,59,0,0,High
10129,Male,25,25-45,African-American,0,0,0,5,-1,1,F,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,395,1,1,High
10130,Female,48,Greater_than_45,African-American,0,0,0,1,-1,9485,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,888,0,0,Low
10131,Male,21,Less_than_25,African-American,0,0,0,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,34,0,0,High
10132,Male,31,25-45,Caucasian,0,0,0,2,0,1,M,1,(M1),1,N,0,N,Risk of Recidivism,Risk of Violence,34,51,1,1,Low
10133,Male,35,25-45,Caucasian,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,960,0,0,Low
10134,Male,25,25-45,Hispanic,0,0,0,6,-1,1,M,1,(M2),176,N,0,N,Risk of Recidivism,Risk of Violence,39,306,1,1,High
10136,Male,34,25-45,African-American,0,0,0,2,-1,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,367,1,1,Low
10137,Male,32,25-45,African-American,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,24,815,0,0,High
10138,Male,33,25-45,Hispanic,0,0,0,1,-90,90,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,798,0,0,Low
10139,Female,31,25-45,African-American,0,0,0,1,0,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,34,80,1,1,Low
10141,Male,29,25-45,African-American,0,0,0,6,67,93,F,1,(M1),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,67,0,1,High
10142,Male,25,25-45,African-American,0,0,0,2,-96,96,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,760,0,0,High
10143,Male,26,25-45,African-American,0,0,0,13,31,122,M,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,31,0,0,High
10145,Female,44,25-45,Hispanic,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,783,0,0,Low
10148,Male,31,25-45,African-American,0,0,0,11,0,1,M,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,1,265,0,1,High
10150,Male,28,25-45,African-American,0,0,0,3,-1,1,M,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,7,51,1,1,Low
10151,Female,47,Greater_than_45,Hispanic,0,0,0,1,-61,61,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1012,0,0,Low
10157,Female,27,25-45,African-American,0,1,0,10,-1,1,F,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,14,118,1,1,High
10158,Male,24,Less_than_25,African-American,0,0,2,0,-1,1,F,1,(F2),12,N,0,N,Risk of Recidivism,Risk of Violence,6,35,1,1,High
10159,Male,49,Greater_than_45,Caucasian,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,879,0,0,Low
10161,Female,40,25-45,Caucasian,0,0,0,0,0,0,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,866,0,0,Low
10163,Male,22,Less_than_25,African-American,0,0,0,4,-12,12,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,800,0,0,High
10165,Male,28,25-45,African-American,0,0,0,5,-1,0,F,1,(M1),280,N,0,N,Risk of Recidivism,Risk of Violence,2,86,1,1,Low
10166,Female,51,Greater_than_45,Caucasian,0,0,0,1,-98,98,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,765,0,0,Low
10167,Male,24,Less_than_25,African-American,0,0,0,2,-1,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,175,1,1,High
10168,Male,49,Greater_than_45,Caucasian,0,0,0,1,-26,26,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,883,0,0,Low
10169,Male,33,25-45,Caucasian,0,0,0,0,-1,1,M,1,(M1),75,N,0,N,Risk of Recidivism,Risk of Violence,23,411,1,1,High
10171,Male,34,25-45,African-American,0,0,0,6,74,75,F,1,(M2),0,N,0,N,Risk of Recidivism,Risk of Violence,0,74,0,1,Low
10173,Male,30,25-45,African-American,0,0,1,8,-42,42,M,1,(F3),0,N,1,(F3),Risk of Recidivism,Risk of Violence,0,78,1,1,High
10174,Male,44,25-45,Caucasian,0,0,0,0,-1,1,F,1,(M2),1,N,0,N,Risk of Recidivism,Risk of Violence,20,35,1,1,High
10176,Male,41,25-45,African-American,0,0,3,12,0,0,F,1,(M2),0,N,1,(F3),Risk of Recidivism,Risk of Violence,0,167,1,1,High
10178,Male,46,Greater_than_45,Caucasian,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,808,0,0,Low
10179,Male,57,Greater_than_45,African-American,0,0,0,2,-1,4620,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,848,0,0,Low
10180,Female,44,25-45,Caucasian,0,0,0,1,-31,31,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,847,0,0,Low
10181,Male,32,25-45,African-American,0,0,0,0,0,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,7,0,0,High
10183,Male,36,25-45,African-American,0,0,0,1,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1112,0,0,High
10184,Male,30,25-45,African-American,0,0,0,1,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,796,0,0,High
10185,Male,28,25-45,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,4,1155,0,0,Low
10188,Male,31,25-45,Caucasian,0,0,0,3,-1,1,M,1,(M2),0,N,0,N,Risk of Recidivism,Risk of Violence,0,72,0,1,Low
10189,Male,29,25-45,African-American,1,0,0,8,-1,1,F,1,(F2),-1,N,1,(F2),Risk of Recidivism,Risk of Violence,6,12,1,1,High
10193,Male,21,Less_than_25,African-American,0,0,0,1,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,15,871,0,0,High
10194,Male,23,Less_than_25,African-American,1,0,0,5,24,1,F,1,(F1),27,N,1,(F1),Risk of Recidivism,Risk of Violence,0,24,0,1,High
10195,Male,27,25-45,Other,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,896,0,0,Low
10196,Male,25,25-45,Caucasian,0,0,0,4,-30,30,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,968,0,0,High
10197,Female,49,Greater_than_45,African-American,0,0,0,25,-1,1,F,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,9,222,1,1,High
10198,Male,35,25-45,Other,0,0,0,2,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,900,0,0,High
10201,Male,35,25-45,Hispanic,0,0,0,0,-1,1,F,1,(M1),0,N,1,(M1),Risk of Recidivism,Risk of Violence,86,492,1,1,Low
10202,Female,25,25-45,African-American,0,0,0,1,-1,1,M,1,(M1),0,N,1,(M1),Risk of Recidivism,Risk of Violence,0,182,1,1,High
10205,Male,32,25-45,Hispanic,1,0,0,2,15,353,M,1,(M1),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,15,0,1,High
10207,Male,35,25-45,African-American,0,0,0,9,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,857,0,0,High
10208,Male,33,25-45,Caucasian,0,0,0,4,-1,321,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1147,0,0,Low
10209,Male,38,25-45,Caucasian,0,0,0,8,-1,21,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,987,0,0,Low
10210,Male,32,25-45,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,958,0,0,High
10211,Female,23,Less_than_25,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,919,0,0,Low
10212,Male,67,Greater_than_45,African-American,0,0,0,3,-1,799,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1136,0,0,Low
10214,Male,23,Less_than_25,African-American,1,1,2,4,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,30,747,0,0,High
10216,Female,26,25-45,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1149,0,0,High
10217,Male,31,25-45,African-American,0,0,0,9,0,0,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,17,1,1,High
10218,Male,22,Less_than_25,African-American,0,0,0,0,-1,1,M,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,405,1,1,Low
10219,Female,20,Less_than_25,Caucasian,0,0,0,0,-1,1,F,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,18,73,1,1,High
10220,Male,24,Less_than_25,African-American,0,0,0,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1176,0,0,Low
10223,Male,37,25-45,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1120,0,0,High
10224,Male,29,25-45,African-American,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1102,0,0,High
10225,Male,34,25-45,Other,0,0,0,0,-2,2,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,974,0,0,Low
10226,Male,29,25-45,African-American,0,0,1,9,-1,1,F,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,139,1,1,High
10228,Male,49,Greater_than_45,Caucasian,0,0,0,3,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,733,0,0,Low
10229,Male,31,25-45,African-American,0,0,0,2,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1130,0,0,Low
10230,Male,59,Greater_than_45,Caucasian,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,751,0,0,Low
10232,Male,39,25-45,African-American,0,0,0,2,-1,1,M,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,0,324,0,1,Low
10233,Male,23,Less_than_25,African-American,0,0,1,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1122,0,0,High
10234,Male,27,25-45,African-American,0,0,0,3,-1,1,F,1,(M2),1,N,0,N,Risk of Recidivism,Risk of Violence,0,213,1,1,Low
10235,Male,22,Less_than_25,African-American,0,0,0,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,4,864,0,0,High
10237,Male,21,Less_than_25,Caucasian,0,0,0,0,-1,1,F,1,(M1),1,N,0,N,Risk of Recidivism,Risk of Violence,0,149,1,1,High
10239,Male,36,25-45,African-American,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1145,0,0,Low
10241,Male,30,25-45,African-American,0,0,1,10,-8,9,F,1,(F3),1,N,0,N,Risk of Recidivism,Risk of Violence,0,86,0,1,High
10242,Male,31,25-45,Caucasian,0,0,0,3,0,0,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,812,0,0,High
10243,Female,29,25-45,Hispanic,0,0,0,0,-3,3,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1033,0,0,Low
10244,Male,47,Greater_than_45,Other,0,0,0,5,-1,1,M,1,(M2),0,N,0,N,Risk of Recidivism,Risk of Violence,0,15,1,1,Low
10250,Male,25,25-45,African-American,0,0,0,7,258,134,F,1,(F3),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,258,0,0,High
10251,Male,26,25-45,Caucasian,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,841,0,0,Low
10252,Male,24,Less_than_25,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1077,0,0,Low
10253,Male,43,25-45,Other,0,0,0,1,-3,3,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,767,0,0,Low
10254,Male,27,25-45,African-American,1,2,0,11,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,2,794,0,0,High
10256,Male,28,25-45,Caucasian,0,0,0,4,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,189,932,0,0,Low
10257,Female,33,25-45,Other,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,864,0,0,Low
10258,Male,54,Greater_than_45,Caucasian,0,0,0,3,-1,1,F,1,(F2),0,N,1,(F2),Risk of Recidivism,Risk of Violence,8,258,1,1,Low
10259,Male,57,Greater_than_45,Caucasian,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,911,0,0,Low
10260,Male,54,Greater_than_45,Caucasian,0,0,0,11,-127,127,F,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,0,214,1,1,High
10261,Male,30,25-45,African-American,0,0,0,2,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,15,1038,0,0,Low
10262,Male,27,25-45,Other,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,868,0,0,Low
10267,Female,31,25-45,African-American,0,0,0,4,0,0,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,1078,0,0,High
10269,Male,29,25-45,Caucasian,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1131,0,0,Low
10270,Female,29,25-45,Hispanic,0,0,0,0,-2,2,M,1,(F2),0,N,1,(F2),Risk of Recidivism,Risk of Violence,0,334,1,1,Low
10271,Male,33,25-45,Hispanic,0,0,0,2,-5,14,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,36,0,0,Low
10272,Male,22,Less_than_25,African-American,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,925,0,0,Low
10273,Male,28,25-45,African-American,0,0,0,2,-75,75,F,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,883,1,0,Low
10274,Male,35,25-45,African-American,0,0,0,0,-1,1,M,1,(F2),-1,N,1,(F2),Risk of Recidivism,Risk of Violence,1,90,1,1,High
10276,Male,29,25-45,African-American,0,0,0,2,-1,2,F,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,326,1,1,Low
10277,Male,30,25-45,African-American,0,1,0,14,-1,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,5,81,0,0,High
10279,Female,44,25-45,African-American,0,0,0,1,-45,45,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,921,0,0,Low
10280,Male,27,25-45,African-American,0,0,0,2,-1,1,F,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,0,62,1,1,High
10281,Female,63,Greater_than_45,Caucasian,0,0,0,0,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1133,0,0,Low
10283,Male,27,25-45,African-American,0,0,0,6,-1,1,F,1,(F3),0,N,0,N,Risk of Recidivism,Risk of Violence,0,106,1,1,High
10288,Male,34,25-45,Other,0,0,0,3,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,774,0,0,Low
10289,Male,36,25-45,Caucasian,0,0,0,0,-1,1,F,1,(M1),0,N,1,(M1),Risk of Recidivism,Risk of Violence,36,130,1,1,High
10290,Male,31,25-45,African-American,0,0,1,5,50,92,F,1,(F2),19,N,0,N,Risk of Recidivism,Risk of Violence,0,31,1,1,High
10292,Male,21,Less_than_25,African-American,0,0,0,0,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,466,0,0,High
10293,Male,23,Less_than_25,Caucasian,0,0,0,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,849,0,0,Low
10295,Male,55,Greater_than_45,African-American,0,0,0,1,-43,43,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,889,0,0,High
10296,Male,40,25-45,African-American,0,0,0,1,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,75,1128,0,0,Low
10298,Male,30,25-45,African-American,0,0,0,3,-1,1,M,1,(M2),0,N,1,(F1),Risk of Recidivism,Risk of Violence,1,428,0,1,High
10299,Male,41,25-45,African-American,0,0,0,1,-1,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,1,936,0,0,High
10300,Male,56,Greater_than_45,Caucasian,0,0,0,0,0,1,M,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,0,1166,0,0,Low
10301,Male,23,Less_than_25,African-American,0,0,0,1,-1,1,F,1,(M1),1,N,0,N,Risk of Recidivism,Risk of Violence,0,112,1,1,Low
10302,Male,61,Greater_than_45,African-American,0,0,0,14,-1,1,M,1,(F3),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,779,1,0,Low
10303,Male,22,Less_than_25,Hispanic,0,0,0,0,-1,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,9,169,1,1,High
10305,Male,20,Less_than_25,African-American,0,0,0,0,-1,1,F,1,(M1),0,N,0,N,Risk of Recidivism,Risk of Violence,1,50,1,1,High
10306,Male,49,Greater_than_45,Caucasian,0,0,0,2,-1,1,F,1,(M2),153,N,0,N,Risk of Recidivism,Risk of Violence,90,578,1,1,Low
10307,Male,31,25-45,African-American,2,0,0,6,-1,1,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,25,1181,0,0,High
10309,Male,50,Greater_than_45,African-American,0,0,0,7,-1,0,F,1,(F3),-1,N,0,N,Risk of Recidivism,Risk of Violence,1,279,1,1,High
10312,Female,31,25-45,African-American,0,0,0,3,-1,1,M,1,(M2),-1,N,0,N,Risk of Recidivism,Risk of Violence,0,484,1,1,Low
10313,Male,32,25-45,African-American,1,0,2,4,-1,435,F,0,N,-1,N,0,N,Risk of Recidivism,Risk of Violence,3,974,0,0,High
10314,Female,26,25-45,Caucasian,0,0,0,7,48,66,F,1,(M2),18,N,0,N,Risk of Recidivism,Risk of Violence,0,30,1,1,High
